time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1700823832787801000,103.95480102539062,-0.6662462949752808,-0.16988706588745117,-0.6245216131210327,0.370441734790802,-1.4030596017837524,0.23858144879341125,2.3285489082336426
1700823832797869000,103.964869140625,-0.6661941409111023,-0.16903896629810333,-0.624137282371521,0.37156954407691956,-1.4013596773147583,0.2409190982580185,2.3275325298309326
1700823832807809000,103.97480908203126,-0.665976345539093,-0.16777801513671875,-0.6239701509475708,0.37281012535095215,-1.3998966217041016,0.24419201910495758,2.3268840312957764
1700823832817880000,103.98488012695313,-0.6658114790916443,-0.16646341979503632,-0.6236907839775085,0.37415897846221924,-1.3981003761291504,0.2475738227367401,2.3260738849639893
1700823832827804000,103.99480395507813,-0.6658473610877991,-0.1652493178844452,-0.6232158541679382,0.37542253732681274,-1.3958855867385864,0.25048813223838806,2.325228691101074
1700823832837875000,104.004875,-0.6659543514251709,-0.16450926661491394,-0.6227750778198242,0.3762880861759186,-1.3941420316696167,0.25224068760871887,2.3244993686676025
1700823832847805000,104.01480493164063,-0.6659077405929565,-0.16437093913555145,-0.622596263885498,0.3767267167568207,-1.3935502767562866,0.25287187099456787,2.323845624923706
1700823832857884000,104.0248837890625,-0.6657375693321228,-0.1644982248544693,-0.622544527053833,0.37705713510513306,-1.3934904336929321,0.2531392574310303,2.323086977005005
1700823832867807000,104.03480688476563,-0.6654510498046875,-0.16459283232688904,-0.6225992441177368,0.3774312436580658,-1.3936760425567627,0.2536304295063019,2.322319507598877
1700823832877875000,104.044875,-0.6649486422538757,-0.16464626789093018,-0.6229091882705688,0.3777818977832794,-1.394486665725708,0.2544209361076355,2.3217127323150635
1700823832887883000,104.05488305664062,-0.6642758846282959,-0.16474096477031708,-0.6236860752105713,0.37764230370521545,-1.396560549736023,0.25494644045829773,2.3220505714416504
1700823832897792000,104.0647919921875,-0.6634804606437683,-0.16477514803409576,-0.6247455477714539,0.3772742748260498,-1.3993332386016846,0.255522221326828,2.3229451179504395
1700823832907797000,104.074796875,-0.6625452041625977,-0.16495904326438904,-0.6259167194366455,0.3768962025642395,-1.4025105237960815,0.25601309537887573,2.3237011432647705
1700823832917884000,104.0848837890625,-0.6614471077919006,-0.16538530588150024,-0.6269397139549255,0.37693774700164795,-1.4054646492004395,0.2566557228565216,2.323371171951294
1700823832927801000,104.09480102539062,-0.6601033210754395,-0.16601991653442383,-0.6279629468917847,0.3773108422756195,-1.4085588455200195,0.2575311064720154,2.3221938610076904
1700823832937886000,104.10488598632813,-0.6583262085914612,-0.16684681177139282,-0.6293929219245911,0.3776681423187256,-1.4128574132919312,0.25859659910202026,2.3209145069122314
1700823832947805000,104.11480493164062,-0.656212329864502,-0.16772682964801788,-0.6312488913536072,0.37785977125167847,-1.4183229207992554,0.25983208417892456,2.3199782371520996
1700823832957924000,104.12492407226563,-0.6542447805404663,-0.16859737038612366,-0.6330240368843079,0.3779144883155823,-1.4235947132110596,0.26079627871513367,2.319272756576538
1700823832967933000,104.13493286132812,-0.652595579624176,-0.16951173543930054,-0.634590208530426,0.3777303397655487,-1.4283820390701294,0.2611199915409088,2.3188729286193848
1700823832977819000,104.14481884765625,-0.6513570547103882,-0.17049074172973633,-0.6357759237289429,0.3774334490299225,-1.4322402477264404,0.26077091693878174,2.318479537963867
1700823832987818000,104.15481787109375,-0.6504570841789246,-0.1717061698436737,-0.6365707516670227,0.377094566822052,-1.4352641105651855,0.2596266567707062,2.3177449703216553
1700823832997956000,104.1649560546875,-0.6495440602302551,-0.17323744297027588,-0.6373584270477295,0.3766371011734009,-1.4385229349136353,0.2579045295715332,2.3168063163757324
1700823833007939000,104.17493896484375,-0.6484220623970032,-0.17477299273014069,-0.6383978128433228,0.37610045075416565,-1.4424567222595215,0.25634855031967163,2.316061496734619
1700823833018076000,104.18507592773437,-0.6472384333610535,-0.17659422755241394,-0.6396122574806213,0.37522411346435547,-1.4470971822738647,0.2541251480579376,2.3155784606933594
1700823833028043000,104.19504296875,-0.6460444927215576,-0.17881271243095398,-0.6406753659248352,0.37441641092300415,-1.4516575336456299,0.25135520100593567,2.314405918121338
1700823833044859000,104.21185888671874,-0.6453238129615784,-0.18114200234413147,-0.6411360502243042,0.3737505376338959,-1.4547287225723267,0.2479935586452484,2.3126654624938965
1700823833057863000,104.22486279296875,-0.6453753113746643,-0.18379144370555878,-0.6406088471412659,0.3732718527317047,-1.455466628074646,0.2434101104736328,2.309913158416748
1700823833067918000,104.23491796875,-0.6453155875205994,-0.18838335573673248,-0.6398534774780273,0.3723803460597992,-1.457223653793335,0.23557719588279724,2.3052749633789062
1700823833077839000,104.24483911132812,-0.6452361941337585,-0.19096192717552185,-0.6394630670547485,0.37187474966049194,-1.45833158493042,0.23122411966323853,2.302677631378174
1700823833087820000,104.25482006835938,-0.6450941562652588,-0.1934649497270584,-0.6391056180000305,0.37144172191619873,-1.4594831466674805,0.22712239623069763,2.3000547885894775
1700823833097935000,104.26493505859375,-0.645179271697998,-0.19587069749832153,-0.638408899307251,0.37123095989227295,-1.4596822261810303,0.22309693694114685,2.2970895767211914
1700823833107913000,104.27491284179688,-0.6458078622817993,-0.19797265529632568,-0.6371145248413086,0.371246874332428,-1.458085298538208,0.21909767389297485,2.293994903564453
1700823833117979000,104.28497875976562,-0.6471412777900696,-0.19974245131015778,-0.6351819634437561,0.37128835916519165,-1.4545764923095703,0.2147960513830185,2.2911555767059326
1700823833127948000,104.29494799804688,-0.6491255760192871,-0.20118138194084167,-0.6327424049377441,0.3712131083011627,-1.4495118856430054,0.21012341976165771,2.288856029510498
1700823833137955000,104.304955078125,-0.6514797806739807,-0.20247139036655426,-0.6300411820411682,0.37098193168640137,-1.4436907768249512,0.2050904780626297,2.286984920501709
1700823833147941000,104.31494116210938,-0.6540473103523254,-0.2037639170885086,-0.6272329092025757,0.37051495909690857,-1.4376498460769653,0.1995781511068344,2.2855184078216553
1700823833157970000,104.32496997070312,-0.6566371321678162,-0.20502658188343048,-0.6244329214096069,0.3699667453765869,-1.4316507577896118,0.19399726390838623,2.28425669670105
